Gm,Date,Tm,H_A,Opp,Result,R,RA,Inn,Record,Rank,GB,Win,Loss,Save,Time,D.N,Attendance,cLI,Streak,Orig_Scheduled,Year
57,"Sunday, Jun 3",TEX,A,SEA,L,6,11,,20-37,4,15.5,Feierabend,Tejeda,,2:47,D,36886,0.15,-2,,2007
58,"Tuesday, Jun 5",TEX,H,DET,W,7,4,,21-37,4,16.0,Eyre,Robertson,Gagne,3:25,N,32003,0.1,1,,2007
59,"Wednesday, Jun 6",TEX,H,DET,L,0,10,,21-38,4,16.0,Verlander,Millwood,,2:44,N,28795,0.1,-1,,2007
60,"Thursday, Jun 7",TEX,H,DET,L,4,11,,21-39,4,16.5,Maroth,Loe,,3:01,N,22990,0.09,-2,,2007
61,"Friday, Jun 8",TEX,H,MIL,W,9,6,,22-39,4,16.5,Tejeda,Capuano,Gagne,2:46,N,29562,0.07,1,,2007
62,"Saturday, Jun 9",TEX,H,MIL,W-wo,4,3,,23-39,4,16.5,Francisco,Cordero,,2:37,N,37882,0.06,2,,2007
63,"Sunday, Jun 10",TEX,H,MIL,L,6,9,12,23-40,4,16.5,Villanueva,Eyre,Vargas,4:20,N,24129,0.07,-1,,2007
64,"Tuesday, Jun 12",TEX,A,PIT,L,5,7,,23-41,4,16.5,Duke,Millwood,Capps,2:44,N,21158,0.05,-2,,2007
65,"Wednesday, Jun 13",TEX,A,PIT,L,1,8,,23-42,4,17.5,Snell,Tejeda,,2:28,N,16110,0.04,-3,,2007
66,"Thursday, Jun 14",TEX,A,PIT,W,6,0,,24-42,4,17.5,Loe,Gorzelanny,,2:18,N,17214,0.03,1,,2007
67,"Friday, Jun 15",TEX,A,CIN,W,7,6,,25-42,4,16.5,Padilla,Belisle,Gagne,3:17,N,27747,0.03,2,,2007
68,"Saturday, Jun 16",TEX,A,CIN,L,4,8,,25-43,4,17.5,Harang,Wright,,3:00,N,37413,0.05,-1,,2007
69,"Sunday, Jun 17",TEX,A,CIN,W,11,4,,26-43,4,17.5,Millwood,Arroyo,,2:59,D,31162,0.04,1,,2007
70,"Tuesday, Jun 19",TEX,H,CHC,L,4,5,,26-44,4,18.0,Marmol,Benoit,Dempster,2:55,N,38290,0.04,-1,,2007
71,"Wednesday, Jun 20",TEX,H,CHC,W,7,3,,27-44,4,18.0,Loe,Marquis,,2:52,N,37564,0.04,1,,2007
72,"Thursday, Jun 21",TEX,H,CHC,W-wo,6,5,,28-44,4,17.5,Gagne,Howry,,3:03,D,38406,0.04,2,,2007
73,"Friday, Jun 22",TEX,H,HOU,W,11,3,,29-44,4,17.5,Millwood,Williams,,3:16,N,37847,0.05,3,,2007
74,"Saturday, Jun 23",TEX,H,HOU,W,7,2,,30-44,4,17.5,Wright,Oswalt,,3:03,D,42315,0.06,4,,2007
75,"Sunday, Jun 24",TEX,H,HOU,L,9,12,10,30-45,4,18.5,Wheeler,Wilson,Qualls,3:42,N,31560,0.06,-1,,2007
76,"Monday, Jun 25",TEX,A,DET,W,8,3,,31-45,4,17.5,Loe,Bonderman,,2:55,N,36330,0.05,1,,2007
77,"Tuesday, Jun 26",TEX,A,DET,W,9,6,,32-45,4,16.5,Otsuka,Jones,Gagne,3:16,N,39709,0.07,2,,2007
78,"Thursday, Jun 28",TEX,A,DET,L,2,5,,32-46,4,16.5,Rogers,Millwood,Jones,2:44,D,37253,0.09,-1,,2007
79,"Friday, Jun 29",TEX,A,BOS,L,1,2,,32-47,4,17.5,Wakefield,Wright,Papelbon,3:10,N,36756,0.06,-2,,2007
80,"Saturday, Jun 30",TEX,A,BOS,W,5,4,,33-47,4,16.5,Mahay,Beckett,Gagne,3:16,N,36747,0.05,1,,2007
81,"Sunday, Jul 1",TEX,A,BOS,W,2,1,,34-47,4,16.5,Loe,Tavarez,Gagne,3:24,D,36378,0.05,2,,2007
82,"Monday, Jul 2",TEX,A,BOS,L,3,7,,34-48,4,17.0,Gabbard,McCarthy,,3:18,N,36778,0.06,-1,,2007
83,"Tuesday, Jul 3",TEX,H,LAA,W,8,3,,35-48,4,16.0,Millwood,Santana,,2:44,N,24871,0.05,1,,2007
84,"Wednesday, Jul 4",TEX,H,LAA,W,4,2,,36-48,4,15.0,Wright,Weaver,Gagne,2:47,N,46105,0.07,2,,2007
85,"Thursday, Jul 5",TEX,H,LAA,L,2,5,,36-49,4,16.0,Escobar,Tejeda,,2:53,N,22062,0.09,-1,,2007
86,"Friday, Jul 6",TEX,H,BAL,W-wo,4,3,10,37-49,4,15.0,Benoit,Shuey,,3:09,N,24035,0.05,1,,2007
87,"Saturday, Jul 7",TEX,H,BAL,L,0,3,,37-50,4,16.0,Bedard,McCarthy,,2:29,N,32849,0.06,-1,,2007
88,"Sunday, Jul 8",TEX,H,BAL,W,2,1,,38-50,4,15.0,Millwood,Cabrera,Gagne,2:39,D,22843,0.04,1,,2007
89,"Friday, Jul 13",TEX,A,LAA,L-wo,1,2,,38-51,4,16.0,Rodriguez,Benoit,,2:38,N,44100,0.06,-1,,2007
90,"Saturday, Jul 14",TEX,A,LAA,L,5,9,,38-52,4,17.0,Lackey,Loe,,3:16,N,44026,0.05,-2,,2007
91,"Sunday, Jul 15",TEX,A,LAA,W,5,4,11,39-52,4,16.0,Wilson,Speier,Gagne,3:31,D,44068,0.03,1,,2007
92,"Monday, Jul 16",TEX,A,OAK,W,4,1,,40-52,4,15.5,Wright,Braden,Gagne,2:51,N,18160,0.04,2,,2007
93,"Tuesday, Jul 17",TEX,A,OAK,W,11,4,,41-52,4,14.5,Eyre,Gaudin,Mahay,3:27,N,20209,0.04,3,,2007
94,"Wednesday, Jul 18",TEX,A,OAK,L,0,6,,41-53,4,14.5,DiNardo,Millwood,,2:25,D,23440,0.06,-1,,2007
95,"Thursday, Jul 19",TEX,H,CLE,L,5,7,,41-54,4,15.5,Sabathia,Loe,Borowski,3:03,N,28108,0.05,-2,,2007
96,"Friday, Jul 20",TEX,H,CLE,L,2,3,,41-55,4,15.5,Hernandez,McCarthy,Borowski,3:03,N,32103,0.03,-3,,2007
97,"Saturday, Jul 21",TEX,H,CLE,W,8,5,,42-55,4,14.5,Mahay,Lee,,3:10,N,44554,0.02,1,,2007
98,"Sunday, Jul 22",TEX,H,CLE,L,3,8,,42-56,4,15.5,Byrd,Tejeda,,3:30,N,27227,0.03,-1,,2007
99,"Monday, Jul 23",TEX,H,SEA,W,8,7,,43-56,4,14.5,Millwood,Ramirez,,3:20,N,20584,0.02,1,,2007
100,"Tuesday, Jul 24 (1)",TEX,H,SEA,W,2,1,,44-56,4,13.0,Rheinecker,Feierabend,Gagne,2:21,D,NA,0.03,2,2007-04-24 (Rain),2007
101,"Tuesday, Jul 24 (2)",TEX,H,SEA,W,4,3,,45-56,4,13.0,Wilson,Reitsma,Gagne,3:00,N,26842,0.04,3,,2007
102,"Wednesday, Jul 25",TEX,H,SEA,W,7,6,,46-56,4,13.0,Benoit,Putz,,3:16,N,34853,0.06,4,,2007
103,"Friday, Jul 27",TEX,A,KCR,L,1,6,,46-57,4,14.0,Bannister,Wright,,2:30,N,21730,0.06,-1,,2007
104,"Saturday, Jul 28",TEX,A,KCR,L,5,6,,46-58,4,15.0,Perez,Millwood,Dotel,3:01,N,27700,0.04,-2,,2007
105,"Sunday, Jul 29",TEX,A,KCR,L,0,10,,46-59,4,16.0,Oviedo,Loe,Peralta,2:50,D,15638,0.03,-3,,2007
106,"Tuesday, Jul 31",TEX,A,CLE,W,3,1,,47-59,4,15.5,McCarthy,Hernandez,Wilson,2:40,N,21811,0.02,1,,2007
107,"Wednesday, Aug 1",TEX,A,CLE,W,9,6,10,48-59,4,14.5,Benoit,Lewis,Wilson,4:03,N,25721,0.03,2,,2007
108,"Thursday, Aug 2",TEX,A,CLE,L,0,5,,48-60,4,15.5,Westbrook,Gabbard,,2:46,D,27250,0.04,-1,,2007
109,"Friday, Aug 3",TEX,A,TOR,L,4,6,,48-61,4,15.5,Halladay,Wright,Accardo,2:51,N,23777,0.02,-2,,2007
110,"Saturday, Aug 4",TEX,A,TOR,L,5,9,,48-62,4,15.5,Marcum,Eyre,,2:57,D,25231,0.01,-3,,2007
111,"Sunday, Aug 5",TEX,A,TOR,L,1,4,,48-63,4,16.5,McGowan,McCarthy,Accardo,2:37,D,29593,0.01,-4,,2007
112,"Monday, Aug 6",TEX,H,OAK,L,7,9,13,48-64,4,17.5,Brown,Eyre,Calero,4:33,N,24737,0,-5,,2007
113,"Tuesday, Aug 7",TEX,H,OAK,W,8,6,,49-64,4,17.5,Gabbard,Gaudin,Wilson,3:00,N,25122,0,1,,2007
114,"Wednesday, Aug 8",TEX,H,OAK,L,3,6,,49-65,4,17.5,DiNardo,Murray,Embree,3:03,N,29647,0,-1,,2007
115,"Friday, Aug 10",TEX,H,TBD,W,7,4,,50-65,4,17.5,Wood,Sonnanstine,Wilson,3:09,N,28314,0,1,,2007
116,"Saturday, Aug 11",TEX,H,TBD,L,0,3,,50-66,4,18.5,Jackson,Rheinecker,,2:14,N,36709,0,-1,,2007
117,"Sunday, Aug 12",TEX,H,TBD,W,9,1,,51-66,4,18.5,Eyre,Hammel,,3:29,N,24042,0,1,,2007
118,"Tuesday, Aug 14",TEX,H,KCR,W,5,3,,52-66,4,17.5,Millwood,Davies,Wilson,2:54,N,23906,0,2,,2007
119,"Wednesday, Aug 15",TEX,H,KCR,W,4,3,,53-66,4,16.5,Wood,Meche,Wilson,2:56,N,24529,0,3,,2007
120,"Thursday, Aug 16",TEX,H,KCR,L,2,6,,53-67,4,17.5,Braun,Eyre,,2:59,N,22674,0,-1,,2007
121,"Friday, Aug 17",TEX,A,MIN,L-wo,1,2,10,53-68,4,18.0,Guerrier,Wright,,2:44,N,30924,0,-2,,2007
122,"Saturday, Aug 18",TEX,A,MIN,W,5,0,,54-68,4,17.0,Loe,Bonser,,2:36,N,41037,0,1,,2007
123,"Sunday, Aug 19",TEX,A,MIN,L,0,1,,54-69,4,18.0,Santana,Millwood,Nathan,2:19,D,36353,0,-1,,2007
124,"Tuesday, Aug 21",TEX,A,BAL,L,2,6,,54-70,4,19.5,Bedard,Padilla,,2:32,N,18926,0,-2,,2007
125,"Wednesday, Aug 22 (1)",TEX,A,BAL,W,30,3,,55-70,4,18.0,Gabbard,Cabrera,Littleton,3:21,N,NA,0,1,2007-08-20 (Rain),2007
126,"Wednesday, Aug 22 (2)",TEX,A,BAL,W,9,7,,56-70,4,18.0,Benoit,Hoey,Wilson,3:28,N,21828,0,2,,2007
127,"Thursday, Aug 23",TEX,H,SEA,L,4,9,,56-71,4,18.0,Weaver,Loe,,2:49,N,26963,0,-1,,2007
128,"Friday, Aug 24",TEX,H,SEA,L,2,4,,56-72,4,19.0,Hernandez,Millwood,Putz,2:39,N,32716,0,-2,,2007
129,"Saturday, Aug 25",TEX,H,SEA,W,5,3,,57-72,4,18.0,Benoit,White,Wilson,2:47,N,47977,0,1,,2007
130,"Sunday, Aug 26",TEX,H,SEA,W,5,3,,58-72,4,18.0,Padilla,Washburn,,2:30,N,25437,0,2,,2007
131,"Tuesday, Aug 28",TEX,H,CHW,W,4,3,,59-72,4,18.5,Littleton,MacDougal,Benoit,2:54,N,20261,0,3,,2007
132,"Wednesday, Aug 29",TEX,H,CHW,W-wo,5,4,11,60-72,4,18.5,Littleton,Logan,,3:50,N,23704,0,4,,2007
133,"Thursday, Aug 30",TEX,H,CHW,W,5,1,,61-72,4,18.0,Millwood,Danks,,2:45,N,23432,0,5,,2007
134,"Friday, Aug 31",TEX,A,LAA,L-wo,6,7,10,61-73,4,19.0,Oliver,Francisco,,3:10,N,41012,0,-1,,2007
135,"Saturday, Sep 1",TEX,A,LAA,W,7,6,,62-73,4,18.0,Volquez,Escobar,Wilson,3:28,D,38342,0,1,,2007
136,"Sunday, Sep 2",TEX,A,LAA,W,8,7,,63-73,4,17.0,Littleton,Shields,Wilson,3:04,N,40635,0,2,,2007
137,"Monday, Sep 3",TEX,H,KCR,L,1,8,,63-74,4,18.0,Greinke,Loe,,3:09,N,19214,0,-1,,2007
138,"Tuesday, Sep 4",TEX,H,KCR,W,9,8,,64-74,4,18.0,Rheinecker,Oviedo,Wilson,3:33,N,18892,0,1,,2007
139,"Wednesday, Sep 5",TEX,H,KCR,W,3,2,,65-74,4,17.0,Padilla,Davies,Benoit,2:43,N,17232,0,2,,2007
140,"Friday, Sep 7",TEX,H,OAK,W,5,3,,66-74,4,17.5,Volquez,Haren,Benoit,3:01,N,22318,0,3,,2007
141,"Saturday, Sep 8",TEX,H,OAK,W,7,3,,67-74,4,16.5,Murray,Gaudin,,2:58,N,32476,0,4,,2007
142,"Sunday, Sep 9",TEX,H,OAK,W,12,9,,68-74,3,15.5,White,DiNardo,,4:08,D,25054,0,5,,2007
143,"Tuesday, Sep 11 (1)",TEX,A,DET,W,13,6,,69-74,4,16.0,Padilla,Durbin,,2:59,D,32719,0,6,2007-06-27 (Rain),2007
144,"Tuesday, Sep 11 (2)",TEX,A,DET,L,1,4,,69-75,4,16.0,Jurrjens,McCarthy,Jones,2:33,N,33840,0,-1,,2007
145,"Wednesday, Sep 12",TEX,A,DET,L,1,5,,69-76,4,17.0,Verlander,Volquez,,2:14,N,32490,0,-2,,2007
146,"Thursday, Sep 13",TEX,A,OAK,L,5,6,,69-77,4,17.0,Gaudin,Millwood,Street,3:13,N,16240,0,-3,,2007
147,"Friday, Sep 14",TEX,A,OAK,L,9,11,,69-78,4,17.0,Brown,Rheinecker,Street,3:30,N,19346,0,-4,,2007
148,"Saturday, Sep 15",TEX,A,OAK,L,3,7,,69-79,4,18.0,Blanton,McCarthy,Embree,2:40,D,24517,0,-5,,2007
149,"Sunday, Sep 16",TEX,A,OAK,W,11,9,,70-79,4,17.0,Rheinecker,Brown,Benoit,3:42,D,23770,0,1,,2007
150,"Monday, Sep 17",TEX,A,MIN,L-wo,4,5,,70-80,4,18.0,Nathan,Benoit,,3:12,N,14197,0,-1,,2007
151,"Tuesday, Sep 18",TEX,A,MIN,L,2,4,,70-81,4,19.0,Silva,Millwood,Nathan,2:47,N,18226,0,-2,,2007
152,"Wednesday, Sep 19",TEX,A,MIN,L,2,4,,70-82,4,20.0,Garza,Padilla,Nathan,2:57,N,17842,0,-3,,2007
153,"Thursday, Sep 20",TEX,H,BAL,L,3,6,10,70-83,4,21.0,Walker,Rheinecker,,3:25,N,20136,0,-4,,2007
154,"Friday, Sep 21",TEX,H,BAL,W,3,2,,71-83,4,20.0,Mendoza,Santos,Benoit,2:37,N,30603,0,1,,2007
155,"Saturday, Sep 22",TEX,H,BAL,L,9,11,,71-84,4,20.0,Hoey,Littleton,Walker,3:51,N,40148,0,-1,,2007
156,"Sunday, Sep 23",TEX,H,BAL,W,3,0,,72-84,4,20.0,Millwood,Leicester,Wilson,2:29,D,37812,0,1,,2007
157,"Monday, Sep 24",TEX,H,LAA,W,8,7,,73-84,4,19.0,White,Santana,Littleton,3:06,N,22881,0,2,,2007
158,"Tuesday, Sep 25",TEX,H,LAA,W,3,1,,74-84,4,18.0,Wright,Oliver,,2:38,N,30708,0,3,,2007
159,"Wednesday, Sep 26",TEX,H,LAA,W,16,2,,75-84,3,17.0,Rheinecker,Saunders,,3:15,D,24223,0,4,,2007
160,"Friday, Sep 28",TEX,A,SEA,L-wo,4,6,,75-85,3,18.0,Putz,Wood,,3:08,N,31954,0,-1,,2007
161,"Saturday, Sep 29",TEX,A,SEA,L,1,5,,75-86,3,19.0,Batista,Millwood,,2:34,N,26799,0,-2,,2007
162,"Sunday, Sep 30",TEX,A,SEA,L,2,4,,75-87,4,19.0,Hernandez,Murray,Putz,1:57,D,30442,0,-3,,2007
1,"Monday, Apr 4",TOR,A,TBD,W,5,2,,1-0,1,Tied,Halladay,Brazelton,Batista,2:15,D,26018,1.1,1,,2005
2,"Tuesday, Apr 5",TOR,A,TBD,W,6,3,,2-0,1,Tied,Chacin,McClung,Batista,2:54,N,9144,1.15,2,,2005
3,"Wednesday, Apr 6",TOR,A,TBD,L,5,8,,2-1,1,Tied,Báez,Schoeneweis,,2:42,D,8764,1.2,-1,,2005
4,"Friday, Apr 8",TOR,H,BOS,L,5,6,,2-2,1,Tied,Arroyo,Bush,Foulke,2:48,N,50560,1.16,-2,,2005
5,"Saturday, Apr 9",TOR,H,BOS,W,12,5,,3-2,1,Tied,Frasor,Wells,,2:40,D,28765,1.18,1,,2005
6,"Sunday, Apr 10",TOR,H,BOS,W-wo,4,3,,4-2,1,up 1.0,Batista,Timlin,,2:55,D,22845,1.15,2,,2005
7,"Monday, Apr 11",TOR,A,OAK,W,10,3,,5-2,1,up 1.5,Chacin,Saarloos,,2:48,N,44815,1.09,3,,2005
8,"Tuesday, Apr 12",TOR,A,OAK,W,5,2,,6-2,1,up 1.5,Towers,Haren,Batista,2:21,N,10106,1.11,4,,2005
9,"Wednesday, Apr 13",TOR,A,OAK,L,3,6,,6-3,1,up 0.5,Calero,Frasor,,2:35,N,15860,1.13,-1,,2005
10,"Thursday, Apr 14",TOR,A,TEX,W,2,1,,7-3,1,up 1.5,Halladay,Astacio,,2:16,N,19366,1.12,1,,2005
11,"Friday, Apr 15",TOR,A,TEX,L,2,4,,7-4,1,up 0.5,Drese,Lilly,Cordero,2:15,N,30453,1.2,-1,,2005
12,"Saturday, Apr 16",TOR,A,TEX,W,8,0,,8-4,1,up 0.5,Chacin,Rogers,,2:49,N,40499,1.11,1,,2005
13,"Sunday, Apr 17",TOR,A,TEX,L,5,6,,8-5,2,0.5,Young,Towers,Cordero,2:25,D,31310,1.16,-1,,2005
14,"Monday, Apr 18",TOR,A,BOS,L,7,12,,8-6,3,0.5,Schilling,Bush,,3:41,D,35243,1.35,-2,,2005
15,"Tuesday, Apr 19",TOR,A,BOS,W,4,3,,9-6,2,0.5,Halladay,Foulke,Batista,2:29,N,35598,1.28,1,,2005
16,"Wednesday, Apr 20",TOR,H,NYY,L,2,11,,9-7,3,0.5,Pavano,Lilly,,2:40,N,22838,1.28,-1,,2005
17,"Thursday, Apr 21",TOR,H,NYY,L,3,4,,9-8,3,1.5,Mussina,Chacin,Rivera,3:17,N,23178,1.25,-2,,2005
18,"Friday, Apr 22",TOR,H,BAL,L,5,13,,9-9,3,1.5,Williams,Speier,,3:05,N,18095,1.24,-3,,2005
19,"Saturday, Apr 23",TOR,H,BAL,L,1,4,,9-10,3,2.5,Bedard,Bush,,2:49,D,20051,1.21,-4,,2005
20,"Sunday, Apr 24",TOR,H,BAL,L,1,7,,9-11,3,3.5,Ponson,Halladay,,2:22,D,20566,1.19,-5,,2005
21,"Tuesday, Apr 26",TOR,H,TBD,W,7,5,,10-11,3,4.0,Lilly,Brazelton,Batista,2:40,N,16690,1,1,,2005
22,"Wednesday, Apr 27",TOR,H,TBD,W,8,2,,11-11,3,3.5,Chacin,Kazmir,,2:41,N,19527,1.05,2,,2005
23,"Thursday, Apr 28",TOR,H,TBD,W,7,4,,12-11,2,3.0,Towers,Waechter,Batista,2:42,D,21409,1.08,3,,2005
24,"Friday, Apr 29",TOR,A,NYY,W,2,0,,13-11,2,3.0,Halladay,Johnson,,2:08,N,40839,1.16,4,,2005
25,"Saturday, Apr 30",TOR,A,NYY,L-wo,3,4,,13-12,2,4.0,Rivera,Chulk,,2:42,D,47483,1.2,-1,,2005
26,"Sunday, May 1",TOR,A,NYY,W,8,6,,14-12,2,4.0,Walker,Stanton,Batista,3:31,D,54224,1.15,1,,2005
27,"Monday, May 2",TOR,A,BAL,W,6,2,12,15-12,2,3.0,Schoeneweis,Williams,,4:09,N,15641,1.37,2,,2005
28,"Tuesday, May 3",TOR,A,BAL,W,1,0,,16-12,2,2.0,Towers,Cabrera,Batista,2:36,N,17934,1.42,3,,2005
29,"Wednesday, May 4",TOR,A,BAL,L,1,5,,16-13,2,3.0,Bedard,Halladay,,2:39,D,17645,1.49,-1,,2005
30,"Friday, May 6",TOR,H,CHW,L,3,5,,16-14,3,4.0,Hernandez,Frasor,Hermanson,3:03,N,21769,1.22,-2,,2005
31,"Saturday, May 7",TOR,H,CHW,L,7,10,,16-15,3,5.0,Garland,Lilly,,2:51,D,23078,1.15,-3,,2005
32,"Sunday, May 8",TOR,H,CHW,L,4,5,,16-16,3,5.0,Buehrle,Chacin,Marte,2:38,D,20946,1.07,-4,,2005
33,"Monday, May 9",TOR,H,KCR,W,6,1,,17-16,3,5.0,Towers,Hernandez,,2:39,N,13839,0.96,1,,2005
34,"Tuesday, May 10",TOR,H,KCR,W,3,1,,18-16,3,4.0,Halladay,Greinke,,1:44,N,20123,1,2,,2005
35,"Wednesday, May 11",TOR,H,KCR,W,12,9,,19-16,3,4.0,Batista,Burgos,,3:47,D,24402,1.05,3,,2005
36,"Friday, May 13",TOR,A,CLE,L,4,6,,19-17,3,3.5,Davis,Lilly,Wickman,2:36,N,19637,1.15,-1,,2005
37,"Saturday, May 14",TOR,A,CLE,L,2,3,,19-18,3,4.5,Rhodes,Frasor,Wickman,2:46,D,22525,1.09,-2,,2005
38,"Sunday, May 15",TOR,A,CLE,W,5,2,,20-18,3,4.5,Halladay,Sabathia,,2:25,D,23446,1.06,1,,2005
39,"Tuesday, May 17",TOR,A,MIN,W,10,3,,21-18,3,4.5,Towers,Santana,,2:49,N,18717,1.16,2,,2005
40,"Wednesday, May 18",TOR,A,MIN,L,2,3,,21-19,3,5.5,Lohse,Bush,Nathan,2:16,N,23929,1.22,-1,,2005
41,"Thursday, May 19",TOR,A,MIN,L,0,4,,21-20,3,5.5,Mays,Chacin,,2:20,D,22680,1.15,-2,,2005
42,"Friday, May 20",TOR,H,WSN,W,6,1,,22-20,3,4.5,Lilly,Vargas,Walker,2:27,N,17465,1.04,1,,2005
43,"Saturday, May 21",TOR,H,WSN,W,7,0,,23-20,3,4.5,Halladay,Armas,,2:03,D,24518,1.04,2,,2005
44,"Sunday, May 22",TOR,H,WSN,L,2,9,,23-21,3,4.5,Ohka,Towers,,2:35,D,28408,1.09,-1,,2005
45,"Tuesday, May 24",TOR,H,BOS,W-wo,9,6,,24-21,3,4.5,Batista,Embree,,2:39,N,34280,1.27,1,,2005
46,"Wednesday, May 25",TOR,H,BOS,W,6,1,,25-21,3,4.5,Lilly,Arroyo,,2:20,N,23221,1.3,2,,2005
47,"Thursday, May 26",TOR,H,BOS,W,8,1,,26-21,2,4.5,Chacin,Miller,Walker,2:21,N,26255,1.35,3,,2005
48,"Friday, May 27",TOR,H,MIN,L,2,7,,26-22,3,4.5,Santana,Towers,,2:28,N,18702,1.29,-1,,2005
49,"Saturday, May 28",TOR,H,MIN,L,3,4,,26-23,4,4.5,Lohse,Bush,Nathan,2:16,D,29263,1.23,-2,,2005
50,"Sunday, May 29",TOR,H,MIN,W,4,0,,27-23,3,3.5,Halladay,Mays,,2:08,D,24287,1.16,1,,2005
51,"Monday, May 30",TOR,A,SEA,L,3,4,,27-24,4,4.5,Moyer,Lilly,Guardado,2:49,N,25540,1.16,-1,,2005
52,"Tuesday, May 31",TOR,A,SEA,W,9,7,,28-24,3,3.5,Gaudin,Franklin,Batista,2:53,N,25737,1.1,1,,2005
53,"Wednesday, Jun 1",TOR,A,SEA,L,0,3,,28-25,3,4.5,Meche,Chacin,Guardado,2:43,N,24815,1.16,-1,,2005
54,"Thursday, Jun 2",TOR,A,OAK,L,3,5,,28-26,3,4.5,Saarloos,Towers,Street,2:28,N,10637,1.09,-2,,2005
55,"Friday, Jun 3",TOR,A,OAK,W,6,2,,29-26,3,3.5,Halladay,Glynn,,2:25,N,12332,1.05,1,,2005
56,"Saturday, Jun 4",TOR,A,OAK,L,2,5,,29-27,3,4.5,Blanton,Lilly,Street,2:20,N,25273,1.1,-1,,2005
57,"Sunday, Jun 5",TOR,A,OAK,L,4,12,,29-28,3,5.5,Haren,Gaudin,,2:25,D,28754,1.06,-2,,2005
58,"Monday, Jun 6",TOR,A,CHC,W,4,1,,30-28,3,5.5,Chacin,Koronka,Batista,2:39,N,38807,0.97,1,,2005
59,"Tuesday, Jun 7",TOR,A,CHC,W,6,4,,31-28,3,4.5,Schoeneweis,Wellemeyer,Batista,2:56,N,39159,1.06,2,,2005
60,"Wednesday, Jun 8",TOR,A,CHC,L,0,2,,31-29,3,4.5,Mitre,Halladay,Dempster,2:15,D,38086,1.12,-1,,2005
61,"Friday, Jun 10",TOR,A,HOU,L,2,4,,31-30,3,5.5,Rodriguez,Lilly,Lidge,2:26,N,28607,1.11,-2,,2005
62,"Saturday, Jun 11",TOR,A,HOU,L-wo,3,6,,31-31,3,5.5,Lidge,Schoeneweis,,2:58,N,34925,1.02,-3,,2005
63,"Sunday, Jun 12",TOR,A,HOU,L,0,3,,31-32,3,5.5,Oswalt,Towers,,1:50,D,30584,1,-4,,2005
64,"Monday, Jun 13",TOR,H,STL,W,4,1,,32-32,3,5.5,Halladay,Suppan,,2:17,N,20032,0.93,1,,2005
65,"Tuesday, Jun 14",TOR,H,STL,L,0,7,,32-33,3,6.5,Carpenter,Gaudin,,2:17,N,37536,0.95,-1,,2005
66,"Wednesday, Jun 15",TOR,H,STL,W,5,2,,33-33,3,6.5,Lilly,Marquis,Batista,2:38,N,22905,0.83,1,,2005
67,"Friday, Jun 17",TOR,H,MIL,W,9,5,,34-33,4,5.5,Walker,Davis,,3:07,N,17615,0.85,2,,2005
68,"Saturday, Jun 18",TOR,H,MIL,L,2,5,,34-34,4,6.5,Sheets,Halladay,Phelps,2:33,N,25264,0.91,-1,,2005
69,"Sunday, Jun 19",TOR,H,MIL,L,2,5,,34-35,4,7.5,Capuano,Towers,Turnbow,3:10,D,30480,0.8,-2,,2005
70,"Monday, Jun 20",TOR,H,BAL,W,11,2,,35-35,4,6.5,Lilly,Chen,,2:29,N,15849,0.85,1,,2005
71,"Tuesday, Jun 21",TOR,H,BAL,L,5,9,,35-36,4,7.5,Lopez,Chacin,,2:51,N,17884,0.94,-1,,2005
72,"Wednesday, Jun 22",TOR,H,BAL,W,3,2,,36-36,4,6.5,Walker,Cabrera,Batista,2:37,N,20617,0.82,1,,2005
73,"Thursday, Jun 23",TOR,H,BAL,W,6,2,,37-36,4,5.5,Halladay,Ponson,,2:09,N,22390,0.91,2,,2005
74,"Friday, Jun 24",TOR,A,WSN,L,0,3,,37-37,4,6.0,Loaiza,Towers,Cordero,2:34,N,36689,0.85,-1,,2005
75,"Saturday, Jun 25",TOR,A,WSN,L,2,5,,37-38,4,7.0,Hernández,Lilly,Cordero,2:40,N,39881,0.79,-2,,2005
76,"Sunday, Jun 26",TOR,A,WSN,W,9,5,,38-38,4,7.0,Speier,Ayala,Batista,3:42,D,33557,0.72,1,,2005
77,"Monday, Jun 27",TOR,A,TBD,L,3,4,,38-39,4,7.0,Nomo,Walker,Báez,2:33,N,8779,0.78,-1,,2005
78,"Tuesday, Jun 28",TOR,A,TBD,W,3,1,11,39-39,4,6.0,Batista,Waechter,,2:56,N,8545,0.72,1,,2005
79,"Wednesday, Jun 29",TOR,A,TBD,W,12,3,,40-39,3,6.0,Towers,Hendrickson,,2:27,D,20267,0.81,2,,2005
80,"Friday, Jul 1",TOR,A,BOS,W,15,2,,41-39,3,5.0,Lilly,Clement,,3:27,N,35302,1.18,3,,2005
81,"Saturday, Jul 2",TOR,A,BOS,L,4,6,,41-40,3,6.0,Timlin,Walker,Foulke,3:17,N,35268,1.37,-1,,2005
82,"Sunday, Jul 3",TOR,A,BOS,W,5,2,,42-40,3,5.0,Halladay,Arroyo,Schoeneweis,2:47,D,34794,1.16,1,,2005
83,"Tuesday, Jul 5",TOR,H,OAK,L,7,10,11,42-41,4,5.5,Duchscherer,Batista,,3:41,N,21667,1.01,-1,,2005
84,"Wednesday, Jul 6",TOR,H,OAK,W,8,0,,43-41,4,5.5,Lilly,Blanton,,2:23,N,21208,0.93,1,,2005
